CompensationRequestFieldId,CompensationRequestId,FieldName,FieldValue,CompensationRequestFieldStateId,CreatedAt
5911,1183,Feature,CreateUserCommandHandler,3,2025-12-04
5912,1183,SucursalId,749,3,2025-12-04
5913,1183,UserId,122,3,2025-12-04
5914,1183,ExceptionType,DbUpdateException,3,2025-12-04
5915,1183,CorrelationId,356230-1183,3,2025-12-04
5916,1184,Feature,UpdateSucursalCommandHandler,3,2026-05-26
5917,1184,SucursalId,618,3,2026-05-26
5918,1184,UserId,7,3,2026-05-26
5919,1184,ExceptionType,DbUpdateException,3,2026-05-26
5920,1184,CorrelationId,553495-1184,3,2026-05-26
5921,1185,Feature,UpdateSucursalCommandHandler,3,2025-05-15
5922,1185,SucursalId,699,3,2025-05-15
5923,1185,UserId,55,3,2025-05-15
5924,1185,ExceptionType,InvalidOperationException,3,2025-05-15
5925,1185,CorrelationId,692993-1185,3,2025-05-15
5926,1186,Feature,UpdateSucursalCommandHandler,3,2026-05-31
5927,1186,SucursalId,246,3,2026-05-31
5928,1186,UserId,83,3,2026-05-31
5929,1186,ExceptionType,InvalidOperationException,3,2026-05-31
5930,1186,CorrelationId,955089-1186,3,2026-05-31
5931,1187,Feature,CompensationRequestExportQueryHandler,3,2025-02-08
5932,1187,SucursalId,265,3,2025-02-08
5933,1187,UserId,48,3,2025-02-08
5934,1187,ExceptionType,InvalidOperationException,3,2025-02-08
5935,1187,CorrelationId,560635-1187,3,2025-02-08
5936,1188,Feature,UpdateSucursalCommandHandler,3,2025-04-29
5937,1188,SucursalId,347,3,2025-04-29
5938,1188,UserId,137,3,2025-04-29
5939,1188,ExceptionType,InvalidOperationException,3,2025-04-29
5940,1188,CorrelationId,149004-1188,3,2025-04-29
5941,1189,Feature,BulkCreateSucursalesCommandHandler,3,2024-05-19
5942,1189,SucursalId,67,3,2024-05-19
5943,1189,UserId,1,3,2024-05-19
5944,1189,ExceptionType,InvalidOperationException,3,2024-05-19
5945,1189,CorrelationId,339026-1189,3,2024-05-19
5946,1190,Feature,VerifyEmailCommandHandler,3,2026-02-18
5947,1190,SucursalId,305,3,2026-02-18
5948,1190,UserId,55,3,2026-02-18
5949,1190,ExceptionType,SmtpException,3,2026-02-18
5950,1190,CorrelationId,791895-1190,3,2026-02-18
5951,1191,Feature,CreateSucursalCommandHandler,3,2024-03-13
5952,1191,SucursalId,329,3,2024-03-13
5953,1191,UserId,85,3,2024-03-13
5954,1191,ExceptionType,DbUpdateException,3,2024-03-13
5955,1191,CorrelationId,983678-1191,3,2024-03-13
5956,1192,Feature,EmailService.SendAsync,3,2024-10-02
5957,1192,SucursalId,332,3,2024-10-02
5958,1192,UserId,114,3,2024-10-02
5959,1192,ExceptionType,ArgumentException,3,2024-10-02
5960,1192,CorrelationId,311539-1192,3,2024-10-02
5961,1193,Feature,CreateSucursalCommandHandler,3,2025-07-18
5962,1193,SucursalId,252,3,2025-07-18
5963,1193,UserId,73,3,2025-07-18
5964,1193,ExceptionType,InvalidOperationException,3,2025-07-18
5965,1193,CorrelationId,806147-1193,3,2025-07-18
5966,1194,Feature,UpdateSucursalCommandHandler,3,2024-06-07
5967,1194,SucursalId,461,3,2024-06-07
5968,1194,UserId,127,3,2024-06-07
5969,1194,ExceptionType,SmtpException,3,2024-06-07
5970,1194,CorrelationId,328950-1194,3,2024-06-07
5971,1195,Feature,CreateSucursalCommandHandler,3,2024-07-27
5972,1195,SucursalId,306,3,2024-07-27
5973,1195,UserId,103,3,2024-07-27
5974,1195,ExceptionType,SmtpException,3,2024-07-27
5975,1195,CorrelationId,129650-1195,3,2024-07-27
5976,1196,Feature,CreateLocalidadCommandHandler,3,2026-04-01
5977,1196,SucursalId,388,3,2026-04-01
5978,1196,UserId,61,3,2026-04-01
5979,1196,ExceptionType,DbUpdateException,3,2026-04-01
5980,1196,CorrelationId,744205-1196,3,2026-04-01
5981,1197,Feature,VerifyEmailCommandHandler,3,2024-11-16
5982,1197,SucursalId,87,3,2024-11-16
5983,1197,UserId,74,3,2024-11-16
5984,1197,ExceptionType,ArgumentException,3,2024-11-16
5985,1197,CorrelationId,771417-1197,3,2024-11-16
5986,1198,Feature,CreateSucursalCommandHandler,3,2025-04-29
5987,1198,SucursalId,277,3,2025-04-29
5988,1198,UserId,127,3,2025-04-29
5989,1198,ExceptionType,SmtpException,3,2025-04-29
5990,1198,CorrelationId,596231-1198,3,2025-04-29
5991,1199,Feature,EmailService.SendAsync,3,2026-03-11
5992,1199,SucursalId,142,3,2026-03-11
5993,1199,UserId,108,3,2026-03-11
5994,1199,ExceptionType,ArgumentException,3,2026-03-11
5995,1199,CorrelationId,982751-1199,3,2026-03-11
5996,1200,Feature,CreateSucursalCommandHandler,3,2025-03-16
5997,1200,SucursalId,196,3,2025-03-16
5998,1200,UserId,104,3,2025-03-16
5999,1200,ExceptionType,DbUpdateException,3,2025-03-16
6000,1200,CorrelationId,765104-1200,3,2025-03-16
6001,1201,Feature,VerifyEmailCommandHandler,3,2026-05-17
6002,1201,SucursalId,290,3,2026-05-17
6003,1201,UserId,19,3,2026-05-17
6004,1201,ExceptionType,SmtpException,3,2026-05-17
6005,1201,CorrelationId,380248-1201,3,2026-05-17
6006,1202,Feature,CreateUserCommandHandler,3,2024-11-18
6007,1202,SucursalId,223,3,2024-11-18
6008,1202,UserId,134,3,2024-11-18
6009,1202,ExceptionType,SmtpException,3,2024-11-18
6010,1202,CorrelationId,884923-1202,3,2024-11-18
6011,1203,Feature,BulkCreateSucursalesCommandHandler,3,2025-08-11
6012,1203,SucursalId,438,3,2025-08-11
6013,1203,UserId,130,3,2025-08-11
6014,1203,ExceptionType,DbUpdateException,3,2025-08-11
6015,1203,CorrelationId,953402-1203,3,2025-08-11
6016,1204,Feature,CreateUserCommandHandler,3,2024-11-17
6017,1204,SucursalId,794,3,2024-11-17
6018,1204,UserId,107,3,2024-11-17
6019,1204,ExceptionType,SmtpException,3,2024-11-17
6020,1204,CorrelationId,411006-1204,3,2024-11-17
6021,1205,Feature,VerifyEmailCommandHandler,3,2024-08-09
6022,1205,SucursalId,134,3,2024-08-09
6023,1205,UserId,26,3,2024-08-09
6024,1205,ExceptionType,ArgumentException,3,2024-08-09
6025,1205,CorrelationId,264572-1205,3,2024-08-09
6026,1206,Feature,BulkCreateSucursalesCommandHandler,3,2026-01-05
6027,1206,SucursalId,631,3,2026-01-05
6028,1206,UserId,85,3,2026-01-05
6029,1206,ExceptionType,DbUpdateException,3,2026-01-05
6030,1206,CorrelationId,339052-1206,3,2026-01-05
6031,1207,Feature,UpdateSucursalCommandHandler,3,2024-09-14
6032,1207,SucursalId,760,3,2024-09-14
6033,1207,UserId,112,3,2024-09-14
6034,1207,ExceptionType,InvalidOperationException,3,2024-09-14
6035,1207,CorrelationId,244148-1207,3,2024-09-14
6036,1208,Feature,VerifyEmailCommandHandler,3,2024-07-16
6037,1208,SucursalId,177,3,2024-07-16
6038,1208,UserId,77,3,2024-07-16
6039,1208,ExceptionType,DbUpdateException,3,2024-07-16
6040,1208,CorrelationId,517009-1208,3,2024-07-16
6041,1209,Feature,CompensationRequestExportQueryHandler,3,2026-01-02
6042,1209,SucursalId,793,3,2026-01-02
6043,1209,UserId,132,3,2026-01-02
6044,1209,ExceptionType,InvalidOperationException,3,2026-01-02
6045,1209,CorrelationId,235022-1209,3,2026-01-02
6046,1210,Feature,CompensationRequestExportQueryHandler,3,2024-07-28
6047,1210,SucursalId,674,3,2024-07-28
6048,1210,UserId,85,3,2024-07-28
6049,1210,ExceptionType,DbUpdateException,3,2024-07-28
6050,1210,CorrelationId,170666-1210,3,2024-07-28
6051,1211,Feature,BulkCreateSucursalesCommandHandler,3,2025-02-01
6052,1211,SucursalId,590,3,2025-02-01
6053,1211,UserId,66,3,2025-02-01
6054,1211,ExceptionType,SmtpException,3,2025-02-01
6055,1211,CorrelationId,420809-1211,3,2025-02-01
6056,1212,Feature,VerifyEmailCommandHandler,3,2025-04-23
6057,1212,SucursalId,772,3,2025-04-23
6058,1212,UserId,7,3,2025-04-23
6059,1212,ExceptionType,SmtpException,3,2025-04-23
6060,1212,CorrelationId,820055-1212,3,2025-04-23
6061,1213,Feature,EmailService.SendAsync,3,2025-03-30
6062,1213,SucursalId,248,3,2025-03-30
6063,1213,UserId,139,3,2025-03-30
6064,1213,ExceptionType,SmtpException,3,2025-03-30
6065,1213,CorrelationId,261654-1213,3,2025-03-30
6066,1214,Feature,CreateSucursalCommandHandler,3,2024-07-25
6067,1214,SucursalId,86,3,2024-07-25
6068,1214,UserId,107,3,2024-07-25
6069,1214,ExceptionType,SmtpException,3,2024-07-25
6070,1214,CorrelationId,238840-1214,3,2024-07-25
6071,1215,Feature,CreateLocalidadCommandHandler,3,2024-01-08
6072,1215,SucursalId,417,3,2024-01-08
6073,1215,UserId,130,3,2024-01-08
6074,1215,ExceptionType,DbUpdateException,3,2024-01-08
6075,1215,CorrelationId,446600-1215,3,2024-01-08
6076,1216,Feature,EmailService.SendAsync,3,2025-05-26
6077,1216,SucursalId,770,3,2025-05-26
6078,1216,UserId,84,3,2025-05-26
6079,1216,ExceptionType,SmtpException,3,2025-05-26
6080,1216,CorrelationId,469166-1216,3,2025-05-26
6081,1217,Feature,CompensationRequestExportQueryHandler,3,2024-04-12
6082,1217,SucursalId,6,3,2024-04-12
6083,1217,UserId,71,3,2024-04-12
6084,1217,ExceptionType,ArgumentException,3,2024-04-12
6085,1217,CorrelationId,154843-1217,3,2024-04-12
6086,1218,Feature,EmailService.SendAsync,3,2025-01-30
6087,1218,SucursalId,700,3,2025-01-30
6088,1218,UserId,75,3,2025-01-30
6089,1218,ExceptionType,DbUpdateException,3,2025-01-30
6090,1218,CorrelationId,174754-1218,3,2025-01-30
6091,1219,Feature,BulkCreateSucursalesCommandHandler,3,2025-02-28
6092,1219,SucursalId,263,3,2025-02-28
6093,1219,UserId,45,3,2025-02-28
6094,1219,ExceptionType,DbUpdateException,3,2025-02-28
6095,1219,CorrelationId,172048-1219,3,2025-02-28
6096,1220,Feature,VerifyEmailCommandHandler,3,2026-02-27
6097,1220,SucursalId,207,3,2026-02-27
6098,1220,UserId,37,3,2026-02-27
6099,1220,ExceptionType,SmtpException,3,2026-02-27
6100,1220,CorrelationId,660370-1220,3,2026-02-27
6101,1221,Feature,CreateLocalidadCommandHandler,3,2025-03-12
6102,1221,SucursalId,748,3,2025-03-12
6103,1221,UserId,11,3,2025-03-12
6104,1221,ExceptionType,ArgumentException,3,2025-03-12
6105,1221,CorrelationId,574622-1221,3,2025-03-12
6106,1222,Feature,CreateSucursalCommandHandler,3,2024-01-21
6107,1222,SucursalId,158,3,2024-01-21
6108,1222,UserId,69,3,2024-01-21
6109,1222,ExceptionType,InvalidOperationException,3,2024-01-21
6110,1222,CorrelationId,637599-1222,3,2024-01-21
6111,1223,Feature,CreateLocalidadCommandHandler,3,2025-10-20
6112,1223,SucursalId,627,3,2025-10-20
6113,1223,UserId,139,3,2025-10-20
6114,1223,ExceptionType,InvalidOperationException,3,2025-10-20
6115,1223,CorrelationId,131873-1223,3,2025-10-20
6116,1224,Feature,BulkCreateSucursalesCommandHandler,3,2025-09-15
6117,1224,SucursalId,685,3,2025-09-15
6118,1224,UserId,69,3,2025-09-15
6119,1224,ExceptionType,ArgumentException,3,2025-09-15
6120,1224,CorrelationId,712244-1224,3,2025-09-15
6121,1225,Feature,CompensationRequestExportQueryHandler,3,2026-02-27
6122,1225,SucursalId,499,3,2026-02-27
6123,1225,UserId,148,3,2026-02-27
6124,1225,ExceptionType,DbUpdateException,3,2026-02-27
6125,1225,CorrelationId,452987-1225,3,2026-02-27
6126,1226,Feature,CreateLocalidadCommandHandler,3,2024-06-05
6127,1226,SucursalId,540,3,2024-06-05
6128,1226,UserId,70,3,2024-06-05
6129,1226,ExceptionType,DbUpdateException,3,2024-06-05
6130,1226,CorrelationId,433209-1226,3,2024-06-05
6131,1227,Feature,EmailService.SendAsync,3,2024-02-13
6132,1227,SucursalId,522,3,2024-02-13
6133,1227,UserId,77,3,2024-02-13
6134,1227,ExceptionType,DbUpdateException,3,2024-02-13
6135,1227,CorrelationId,622469-1227,3,2024-02-13
6136,1228,Feature,VerifyEmailCommandHandler,3,2025-10-17
6137,1228,SucursalId,599,3,2025-10-17
6138,1228,UserId,87,3,2025-10-17
6139,1228,ExceptionType,ArgumentException,3,2025-10-17
6140,1228,CorrelationId,247173-1228,3,2025-10-17
6141,1229,Feature,VerifyEmailCommandHandler,3,2025-11-04
6142,1229,SucursalId,667,3,2025-11-04
6143,1229,UserId,38,3,2025-11-04
6144,1229,ExceptionType,ArgumentException,3,2025-11-04
6145,1229,CorrelationId,940361-1229,3,2025-11-04
6146,1230,Feature,UpdateSucursalCommandHandler,3,2024-08-26
6147,1230,SucursalId,288,3,2024-08-26
6148,1230,UserId,134,3,2024-08-26
6149,1230,ExceptionType,ArgumentException,3,2024-08-26
6150,1230,CorrelationId,591408-1230,3,2024-08-26
6151,1231,Feature,CreateUserCommandHandler,3,2024-07-14
6152,1231,SucursalId,762,3,2024-07-14
6153,1231,UserId,145,3,2024-07-14
6154,1231,ExceptionType,SmtpException,3,2024-07-14
6155,1231,CorrelationId,594052-1231,3,2024-07-14
6156,1232,Feature,CreateLocalidadCommandHandler,3,2024-10-19
6157,1232,SucursalId,69,3,2024-10-19
6158,1232,UserId,80,3,2024-10-19
6159,1232,ExceptionType,SmtpException,3,2024-10-19
6160,1232,CorrelationId,873654-1232,3,2024-10-19
6161,1233,Feature,UpdateSucursalCommandHandler,3,2024-09-30
6162,1233,SucursalId,513,3,2024-09-30
6163,1233,UserId,1,3,2024-09-30
6164,1233,ExceptionType,InvalidOperationException,3,2024-09-30
6165,1233,CorrelationId,979859-1233,3,2024-09-30
6166,1234,Feature,EmailService.SendAsync,3,2025-09-12
6167,1234,SucursalId,585,3,2025-09-12
6168,1234,UserId,28,3,2025-09-12
6169,1234,ExceptionType,InvalidOperationException,3,2025-09-12
6170,1234,CorrelationId,356578-1234,3,2025-09-12
6171,1235,Feature,EmailService.SendAsync,3,2025-10-24
6172,1235,SucursalId,740,3,2025-10-24
6173,1235,UserId,93,3,2025-10-24
6174,1235,ExceptionType,SmtpException,3,2025-10-24
6175,1235,CorrelationId,851232-1235,3,2025-10-24
6176,1236,Feature,EmailService.SendAsync,3,2025-09-29
6177,1236,SucursalId,529,3,2025-09-29
6178,1236,UserId,75,3,2025-09-29
6179,1236,ExceptionType,ArgumentException,3,2025-09-29
6180,1236,CorrelationId,990562-1236,3,2025-09-29
6181,1237,Feature,EmailService.SendAsync,3,2025-03-30
6182,1237,SucursalId,673,3,2025-03-30
6183,1237,UserId,55,3,2025-03-30
6184,1237,ExceptionType,DbUpdateException,3,2025-03-30
6185,1237,CorrelationId,196754-1237,3,2025-03-30
6186,1238,Feature,BulkCreateSucursalesCommandHandler,3,2026-04-11
6187,1238,SucursalId,513,3,2026-04-11
6188,1238,UserId,139,3,2026-04-11
6189,1238,ExceptionType,DbUpdateException,3,2026-04-11
6190,1238,CorrelationId,916777-1238,3,2026-04-11
6191,1239,Feature,CreateLocalidadCommandHandler,3,2024-05-30
6192,1239,SucursalId,638,3,2024-05-30
6193,1239,UserId,107,3,2024-05-30
6194,1239,ExceptionType,ArgumentException,3,2024-05-30
6195,1239,CorrelationId,540830-1239,3,2024-05-30
6196,1240,Feature,UpdateSucursalCommandHandler,3,2024-06-05
6197,1240,SucursalId,122,3,2024-06-05
6198,1240,UserId,122,3,2024-06-05
6199,1240,ExceptionType,ArgumentException,3,2024-06-05
6200,1240,CorrelationId,258863-1240,3,2024-06-05
6201,1241,Feature,CreateSucursalCommandHandler,3,2026-06-24
6202,1241,SucursalId,324,3,2026-06-24
6203,1241,UserId,110,3,2026-06-24
6204,1241,ExceptionType,DbUpdateException,3,2026-06-24
6205,1241,CorrelationId,938287-1241,3,2026-06-24
6206,1242,Feature,CreateSucursalCommandHandler,3,2026-01-01
6207,1242,SucursalId,458,3,2026-01-01
6208,1242,UserId,120,3,2026-01-01
6209,1242,ExceptionType,DbUpdateException,3,2026-01-01
6210,1242,CorrelationId,837428-1242,3,2026-01-01
6211,1243,Feature,EmailService.SendAsync,3,2024-09-22
6212,1243,SucursalId,322,3,2024-09-22
6213,1243,UserId,81,3,2024-09-22
6214,1243,ExceptionType,InvalidOperationException,3,2024-09-22
6215,1243,CorrelationId,722170-1243,3,2024-09-22
6216,1244,Feature,CreateSucursalCommandHandler,3,2025-06-21
6217,1244,SucursalId,474,3,2025-06-21
6218,1244,UserId,54,3,2025-06-21
6219,1244,ExceptionType,ArgumentException,3,2025-06-21
6220,1244,CorrelationId,469877-1244,3,2025-06-21
6221,1245,Feature,CreateSucursalCommandHandler,3,2025-08-20
6222,1245,SucursalId,523,3,2025-08-20
6223,1245,UserId,95,3,2025-08-20
6224,1245,ExceptionType,SmtpException,3,2025-08-20
6225,1245,CorrelationId,275791-1245,3,2025-08-20
6226,1246,Feature,VerifyEmailCommandHandler,3,2025-02-18
6227,1246,SucursalId,211,3,2025-02-18
6228,1246,UserId,106,3,2025-02-18
6229,1246,ExceptionType,ArgumentException,3,2025-02-18
6230,1246,CorrelationId,263110-1246,3,2025-02-18
6231,1247,Feature,UpdateSucursalCommandHandler,3,2024-01-18
6232,1247,SucursalId,698,3,2024-01-18
6233,1247,UserId,103,3,2024-01-18
6234,1247,ExceptionType,InvalidOperationException,3,2024-01-18
6235,1247,CorrelationId,220079-1247,3,2024-01-18
6236,1248,Feature,CreateLocalidadCommandHandler,3,2025-10-08
6237,1248,SucursalId,560,3,2025-10-08
6238,1248,UserId,141,3,2025-10-08
6239,1248,ExceptionType,InvalidOperationException,3,2025-10-08
6240,1248,CorrelationId,694618-1248,3,2025-10-08
6241,1249,Feature,EmailService.SendAsync,3,2025-10-24
6242,1249,SucursalId,786,3,2025-10-24
6243,1249,UserId,131,3,2025-10-24
6244,1249,ExceptionType,ArgumentException,3,2025-10-24
6245,1249,CorrelationId,780374-1249,3,2025-10-24
6246,1250,Feature,EmailService.SendAsync,3,2026-04-27
6247,1250,SucursalId,49,3,2026-04-27
6248,1250,UserId,31,3,2026-04-27
6249,1250,ExceptionType,InvalidOperationException,3,2026-04-27
6250,1250,CorrelationId,330105-1250,3,2026-04-27
6251,1251,Feature,UpdateSucursalCommandHandler,3,2025-05-07
6252,1251,SucursalId,622,3,2025-05-07
6253,1251,UserId,142,3,2025-05-07
6254,1251,ExceptionType,InvalidOperationException,3,2025-05-07
6255,1251,CorrelationId,388254-1251,3,2025-05-07
6256,1252,Feature,EmailService.SendAsync,3,2025-12-24
6257,1252,SucursalId,48,3,2025-12-24
6258,1252,UserId,117,3,2025-12-24
6259,1252,ExceptionType,DbUpdateException,3,2025-12-24
6260,1252,CorrelationId,146387-1252,3,2025-12-24
6261,1253,Feature,EmailService.SendAsync,3,2025-03-06
6262,1253,SucursalId,347,3,2025-03-06
6263,1253,UserId,49,3,2025-03-06
6264,1253,ExceptionType,SmtpException,3,2025-03-06
6265,1253,CorrelationId,113914-1253,3,2025-03-06
6266,1254,Feature,BulkCreateSucursalesCommandHandler,3,2026-03-30
6267,1254,SucursalId,103,3,2026-03-30
6268,1254,UserId,56,3,2026-03-30
6269,1254,ExceptionType,DbUpdateException,3,2026-03-30
6270,1254,CorrelationId,456792-1254,3,2026-03-30
6271,1255,Feature,CreateLocalidadCommandHandler,3,2025-10-09
6272,1255,SucursalId,367,3,2025-10-09
6273,1255,UserId,9,3,2025-10-09
6274,1255,ExceptionType,InvalidOperationException,3,2025-10-09
6275,1255,CorrelationId,774976-1255,3,2025-10-09
6276,1256,Feature,CreateUserCommandHandler,3,2024-04-05
6277,1256,SucursalId,270,3,2024-04-05
6278,1256,UserId,72,3,2024-04-05
6279,1256,ExceptionType,DbUpdateException,3,2024-04-05
6280,1256,CorrelationId,485503-1256,3,2024-04-05
6281,1257,Feature,BulkCreateSucursalesCommandHandler,3,2025-06-05
6282,1257,SucursalId,316,3,2025-06-05
6283,1257,UserId,17,3,2025-06-05
6284,1257,ExceptionType,ArgumentException,3,2025-06-05
6285,1257,CorrelationId,783043-1257,3,2025-06-05
6286,1258,Feature,CreateUserCommandHandler,3,2025-12-19
6287,1258,SucursalId,204,3,2025-12-19
6288,1258,UserId,13,3,2025-12-19
6289,1258,ExceptionType,SmtpException,3,2025-12-19
6290,1258,CorrelationId,661778-1258,3,2025-12-19
6291,1259,Feature,EmailService.SendAsync,3,2025-03-30
6292,1259,SucursalId,597,3,2025-03-30
6293,1259,UserId,10,3,2025-03-30
6294,1259,ExceptionType,SmtpException,3,2025-03-30
6295,1259,CorrelationId,572209-1259,3,2025-03-30
6296,1260,Feature,UpdateSucursalCommandHandler,3,2025-09-24
6297,1260,SucursalId,797,3,2025-09-24
6298,1260,UserId,78,3,2025-09-24
6299,1260,ExceptionType,DbUpdateException,3,2025-09-24
6300,1260,CorrelationId,547062-1260,3,2025-09-24
6301,1261,Feature,CompensationRequestExportQueryHandler,3,2025-06-08
6302,1261,SucursalId,780,3,2025-06-08
6303,1261,UserId,7,3,2025-06-08
6304,1261,ExceptionType,SmtpException,3,2025-06-08
6305,1261,CorrelationId,860877-1261,3,2025-06-08
6306,1262,Feature,CreateSucursalCommandHandler,3,2026-05-26
6307,1262,SucursalId,224,3,2026-05-26
6308,1262,UserId,111,3,2026-05-26
6309,1262,ExceptionType,DbUpdateException,3,2026-05-26
6310,1262,CorrelationId,603070-1262,3,2026-05-26
6311,1263,Feature,CreateUserCommandHandler,3,2024-08-11
6312,1263,SucursalId,597,3,2024-08-11
6313,1263,UserId,91,3,2024-08-11
6314,1263,ExceptionType,DbUpdateException,3,2024-08-11
6315,1263,CorrelationId,575011-1263,3,2024-08-11
6316,1264,Feature,UpdateSucursalCommandHandler,3,2025-12-24
6317,1264,SucursalId,107,3,2025-12-24
6318,1264,UserId,60,3,2025-12-24
6319,1264,ExceptionType,SmtpException,3,2025-12-24
6320,1264,CorrelationId,686741-1264,3,2025-12-24
6321,1265,Feature,UpdateSucursalCommandHandler,3,2026-03-03
6322,1265,SucursalId,573,3,2026-03-03
6323,1265,UserId,85,3,2026-03-03
6324,1265,ExceptionType,DbUpdateException,3,2026-03-03
6325,1265,CorrelationId,773744-1265,3,2026-03-03
6326,1266,Feature,UpdateSucursalCommandHandler,3,2024-06-16
6327,1266,SucursalId,385,3,2024-06-16
6328,1266,UserId,24,3,2024-06-16
6329,1266,ExceptionType,DbUpdateException,3,2024-06-16
6330,1266,CorrelationId,172322-1266,3,2024-06-16
6331,1267,Feature,CreateUserCommandHandler,3,2025-07-17
6332,1267,SucursalId,25,3,2025-07-17
6333,1267,UserId,100,3,2025-07-17
6334,1267,ExceptionType,InvalidOperationException,3,2025-07-17
6335,1267,CorrelationId,414458-1267,3,2025-07-17
6336,1268,Feature,VerifyEmailCommandHandler,3,2024-10-25
6337,1268,SucursalId,745,3,2024-10-25
6338,1268,UserId,46,3,2024-10-25
6339,1268,ExceptionType,DbUpdateException,3,2024-10-25
6340,1268,CorrelationId,879102-1268,3,2024-10-25
6341,1269,Feature,BulkCreateSucursalesCommandHandler,3,2025-10-09
6342,1269,SucursalId,759,3,2025-10-09
6343,1269,UserId,69,3,2025-10-09
6344,1269,ExceptionType,ArgumentException,3,2025-10-09
6345,1269,CorrelationId,545324-1269,3,2025-10-09
6346,1270,Feature,UpdateSucursalCommandHandler,3,2024-03-06
6347,1270,SucursalId,526,3,2024-03-06
